id	issn	title	year	journal	author	type	primaryTopic	secondaryTopic	decade	period	century	pages	sentences	tokens	hasAbstract	isAbstractOf
110215	3655695	On the Law of the Partial Polarization of Light by Reflexion. [Abstract]	1815	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	David Brewster	abs	Optics	Experiment	1810	1800	1800	3	32	1346		107890.0
110233	3655695	On the Phenomena and Laws of Elliptic Polarization, as Exhibited in the Action of Metals upon Light. [Abstract]	1815	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	David Brewster	abs	Optics	Experiment	1810	1800	1800	3	30	1096		107910.0
110247	3655695	On the Equilibrium of Fluids; and the Figure of a Homogeneous Planet in a Fluid State. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	James Ivory	abs	Mechanics	Experiment	1830	1800	1800	4	47	1504		
110358	3655695	Experimental Researches in Electricity:--Third Series. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Samuel Hunter Christie	abs	Experiment	Electromagnetism	1830	1800	1800	4	63	1758		
110381	3655695	Observations of Nebul\#xE6; and Clusters of Stars, Made at Slough, with a Twenty-Feet Reflector, between the Years 1825 and 1833. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	John F. W. Herschel	abs	Experiment	Galaxy	1830	1800	1800	3	27	1072		
110392	3655695	Experimental Researches in Electricity.--Sixth and Seventh Series. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Michael Faraday	abs	Experiment	Electromagnetism	1830	1800	1800	5	64	2546		
110415	3655695	Experimental Researches in Electricity; Eight Series. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Michael Faraday	abs	Electromagnetism	Chemistry II	1830	1800	1800	4	49	2096		
110484	3655695	On the Anatomical and Optical Structure of the Crystalline Lenses of Animals, Being the Continuation of the Paper Published in the Philosophical Transactions for 1833. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	David Brewster	abs	Optics	Experiment	1830	1800	1800	2	33	1187		
110504	3655695	Discussion of the Magnetical Observations Made by Captain Back, R.N., during His Late Arctic Expedition. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Samuel Hunter Christie	abs	Terrestrial Magnetism	Experiment	1830	1800	1800	3	30	1360		
110531	3655695	Inquiries Respecting the Constitution of Salts. Of Oxalates, Nitrates, Phosphates, Sulphates, and Chlorides. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Thomas Graham	abs	Chemistry II	Experiment	1830	1800	1800	3	37	1263		108089.0
110554	3655695	On the Temperature of Insects, and Its Connexion with the Functions of Respiration and Circulation. [Abstract]	1830	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	George Newport	abs	Experiment	Thermodynamics	1830	1800	1800	4	48	1798		
110576	3655695	Of Such Ellipsoids, Consisting of Homogeneous Matter, as Are Capable of Having the Resultant of the Attraction of the Mass upon a Particle in the Surface, and a Centrifugal Force Caused by Revolving about One of the Axes, Made Perpendicular to the Surface. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	James Ivory	abs	Mechanics	Mathematics	1830	1800	1800	4	42	1452		
110577	3655695	Experimental Researches in Electricity. Eleventh Series. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Michael Faraday	abs	Electromagnetism	Experiment	1830	1800	1800	6	79	2894		
110591	3655695	On the Theory of the Astronomical Refractions. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	James Ivory	abs	Experiment	Mathematics	1830	1800	1800	5	88	2737		
110602	3655695	Researches in Embryology. First Series. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Martin Barry	abs	Reproduction	Experiment	1830	1800	1800	4	68	1581		108200.0
110636	3655695	Researches in Embryology.--Second Series. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Martin Barry	abs	Reproduction	Experiment	1830	1800	1800	5	76	1968		
110638	3655695	Account of Experiments on Iron-Built Ships, Instituted for the Purpose of Discovering a Correction for the Deviation of the Compass Produced by the Iron of the Ships. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	George Biddell Airy	abs	Terrestrial Magnetism	Experiment	1830	1800	1800	5	95	2683		108171.0
110648	3655695	On the Conditions of Equilibrium of an Incompressible Fluid, the Particles of Which Are Acted upon by Accelerating Forces. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	James Ivory	abs	Mechanics	Experiment	1830	1800	1800	6	71	2716		108174.0
110673	3655695	On the Chemical Action of the Rays of the Solar Spectrum on Preparations of Silver and other Substances, Both Metallic and Non-Metallic; and on Some Photographic Processes. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	John F. W. Herschel	abs	Experiment	Optics	1830	1800	1800	6	96	2910		
110689	3655695	Researches in Embryology, Third Series: A Contribution to the Physiology of Cells. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Martin Barry	abs	Reproduction	Experiment	1830	1800	1800	5	86	2406		
110699	3655695	On the Corpuscles of the Blood. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Martin Barry	abs	Reproduction	Headmatter	1830	1800	1800	5	68	1803		
110757	3655695	On the Organs of Reproduction, and on the Developement of the Myriapoda. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	George Newport	abs	Reproduction	Experiment	1830	1800	1800	3	49	1615		
110762	3655695	On Fibre. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	Martin Barry	abs	Reproduction	Experiment	1830	1800	1800	6	106	2568		108146.0
110809	3655695	Notice of an Extraordinary Luminous Appearance Seen in the Heavens on the 17th of March, 1843. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	John F. W. Herschel	abs	Solar System	Experiment	1830	1800	1800	4	64	1998		
110814	3655695	On the Structure and Developement of the Nervous and Circulatory Systems, and on the Existence of a Complete Circulation of the Blood in Vessels in the Myriapoda and the Macrourous Arachnida. [Abstract]	1837	Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London	George Newport	abs	Physiology II	Experiment	1830	1800	1800	5	77	2568		
110865	3650855	On the Reproduction of Lost Parts in Myriapoda and Insecta. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	George Newport	abs	Experiment	Reproduction	1840	1800	1800	2	28	1046		108363.0
110873	3650855	On the Structure and Development of the Blood.First Series. The Development of the Blood-Corpuscle in Insects and other Invertebrata, and Its Comparison with That of Man and the Vertebrata. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	George Newport	abs	Reproduction	Experiment	1840	1800	1800	3	30	1712		
110905	3650855	Experimental Researches in Electricity. And Twentieth Series. Section 26th. On New Magnetic Actions; and on the Magnetic Condition of All Matter. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Michael Faraday	abs	Electromagnetism	Experiment	1840	1800	1800	4	58	2281		
110959	3650855	On Certain Properties of Prime Numbers. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1840	1800	1800	3	25	1199		
110987	3650855	Examination of the Proximate Principles of the Lichens. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	John Stenhouse	abs	Chemistry II	Chemistry I	1840	1800	1800	4	107	1645		
110990	3650855	Experiments on the Influence of Magnetism on Polarized Light. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Carlo Matteucci	abs	Electromagnetism	Experiment	1840	1800	1800	2	39	1047		
111030	3650855	Examination of the Proximate Principles of Some of the Lichens. Part II. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	John Stenhouse	abs	Chemistry II	Experiment	1840	1800	1800	3	39	1172		108484.0
111038	3650855	On Carbonate of Lime as an Ingredient of Sea-Water. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	John Davy	abs	Geography	Chemistry I	1840	1800	1800	4	38	1587		
111043	3650855	On the Nitrogenous Principles of Vegetables as the Sources of Artificial Alkaloids. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	John Stenhouse	abs	Chemistry II	Experiment	1840	1800	1800	3	53	1684		
111048	3650855	On the Motion of Gases. Part II. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Thomas Graham	abs	Thermodynamics	Chemistry II	1840	1800	1800	4	44	1486		108483.0
111050	3650855	On Certain Properties of the Arithmetical Series Whose Ultimate Differences are Constant. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1840	1800	1800	3	59	1377		
111053	3650855	[Address Delivered before the Royal Society]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	fla	Headmatter	Experiment	1840	1800	1800	39	649	20673		
111069	3650855	On the Extension of the Principle of Fermat&apos;s Theorem of the Polygonal Numbers to the Higher Orders of Series Whose Ultimate Differences are Constant. With a New Theorem Proposed, Applicable to all the Orders. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1840	1800	1800	3	22	1336		
111100	3650855	Observations on the Nebulae. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	abs	Experiment	Galaxy	1840	1800	1800	5	52	1984		108449.0
111106	3650855	On the Impregnation of Ovum in the Amphibia. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	George Newport	abs	Reproduction	Experiment	1840	1800	1800	5	58	2491		
111107	3650855	A Mathematical Theory of Magnetism. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	William Thomson	abs	Mathematics	Experiment	1840	1800	1800	4	44	1305		
111110	3650855	Supplementary Observations on the Diffusion of Liquids. [Abstract]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Thomas Graham	abs	Chemistry II	Experiment	1840	1800	1800	10	286	4279		108462.0
111117	3650855	[Address Delivered before the Royal Society]	1843	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	fla	French	Headmatter	1840	1800	1800	34	589	17507		
111121	3650855	On the Action of Nitric Acid on Various Vegetables, with a More Particular Examination of Spartium scoparium, Linn., or Common Broom. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	John Stenhouse	abs	Chemistry II	Chemistry I	1850	1850	1800	4	52	1453		108406.0
111123	3650855	On the Exogenous Processes of the Vertebrae. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Professor Owen	abs	Paleontology	Experiment	1850	1850	1800	5	89	2255		
111129	3650855	On Rubian and Its Products of Decomposition. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Edward Schunck	abs	Chemistry II	Experiment	1850	1850	1800	4	69	1983		
111138	3650855	On the Molecular Constitution of the Organic Bases. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	A. W. Hofmann	abs	Optics	Chemistry II	1850	1850	1800	4	53	1854		
111141	3650855	On the Megatherium. Part II. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Professor Owen	abs	Paleontology	Experiment	1850	1850	1800	9	126	4878		
111144	3650855	Additional Observations on the Diffusion of Liquids. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Thomas Graham	abs	Chemistry II	Mechanics	1850	1850	1800	3	72	1229		
111149	3650855	Experiments Made at York (Lat.53\lt;sup\gt;\#x26AC;\lt;/sup\gt; 58\lt;sup\gt;\#x2032;\lt;/sup\gt; N.) on the Deviation of the Plane of Vibration of a Pendulum from the Meridional and other Vertical Planes. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	John Phillips	abs	Mechanics	Meteorology	1850	1850	1800	5	180	2109		
111151	3650855	On the Impregnation of the Ovum, in the Amphibia (Second Series), and on the Nature of the Impregnating Influence. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	George Newport	abs	Experiment	Reproduction	1850	1850	1800	3	20	1070		
111160	3650855	[Address Delivered before the Royal Society]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	fla	Headmatter	Experiment	1850	1850	1800	32	534	16624		
111194	3650855	On Rubian and Its Products of Decomposition. Part II. Action of Alkalies and Alkaline Earths on Rubian. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Edward Schunck	abs	Chemistry II	Chemistry I	1850	1850	1800	5	103	2630		
111196	3650855	On the Impregnation of the Ovum in the Amphibia (Second Series Revised), and on the Direct Agency of the Spermatozoon. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	George Newport	abs	Reproduction	Experiment	1850	1850	1800	4	36	1977		
111206	3650855	[Address Delivered before the Royal Society]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	fla	Headmatter	Experiment	1850	1850	1800	34	694	17799		
111210	3650855	On Molecular Influences. Sect. I. Transmission of Heat through Organic Structures. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	John Tyndall	abs	Electromagnetism	Experiment	1850	1850	1800	2	36	1101		
111211	3650855	Description of Some Species of the Extinct Genus Nesodon. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Professor Owen	abs	Paleontology	Experiment	1850	1850	1800	2	25	1058		
111249	3650855	[Adress Delivered before the Royal Society]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Earl of Rosse	fla	Headmatter	Experiment	1850	1850	1800	30	542	15944		
111256	3650855	On Certain Properties of Square Numbers and other Quadratic Forms, with a Table by Which All the Odd Numbers up to 9211 May Be Resolved into Not Exceeding Four Square Numbers. [Abstract]	1850	Abstracts of the Papers Communicated to the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1850	1850	1800	3	19	1199		
111274	3701662	Account of Pendulum Experiments Undertaken in the Harton Colliery for the Purpose of Determining the Mean Density of the Earth. [Abstract]	1856	Proceedings of the Royal Society of London	G. B. Airy	abs	Meteorology	Experiment	1850	1850	1800	6	49	1896		
111276	3701662	On the Vitality of the Ova of the Salmonidae of Different Ages	1856	Proceedings of the Royal Society of London	John Davy	fla	Physiology I	Thermodynamics	1850	1850	1800	7	117	2918		
111284	3701662	The Bakerian Lecture: -- On the Electro-Dynamic Properties of Metals	1856	Proceedings of the Royal Society of London	William Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	6	68	2119		
111292	3701662	Notes on the Drawing of &apos;Copernicus,&apos; Presented to the Royal Society by P. A. Secchi	1856	Proceedings of the Royal Society of London	John Phillips	fla	Geography	Experiment	1850	1850	1800	3	32	1271		
111305	3701662	On Peristaltic Induction of Electric Currents	1856	Proceedings of the Royal Society of London	William Thomson	fla	Mathematics	Electromagnetism	1850	1850	1800	12	92	4478		
111310	3701662	Dynamical Illustrations of the Magnetic and the Helicoidal Rotatory Effects of Transparent Bodies on Polarized Light	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Mechanics	Experiment	1850	1850	1800	9	42	3165		
111319	3701662	Description of an Instrument for Registering Changes of Temperature	1856	Proceedings of the Royal Society of London	Balfour Stewart	fla	Thermodynamics	Experiment	1850	1850	1800	3	46	1163		
111322	3701662	Researches on the Foraminifera. --Part II. [Abstract]	1856	Proceedings of the Royal Society of London	William B. Carpenter	abs	Reproduction	Experiment	1850	1850	1800	4	30	1552		
111344	3701662	On Practical Methods for Rapid Signalling by the Electric Telegraph	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	5	46	1688		
111345	3701662	On Practical Methods for Rapid Signalling by the Electric Telegraph. (Second Communication.)	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	5	39	1942		
111359	3701662	Observations on Glaciers. [Abstract]	1856	Proceedings of the Royal Society of London	John Tyndall	abs	Mechanics	Experiment	1850	1850	1800	8	90	3124		
111362	3701662	On the Nervous System of Lumbricus terrestris. [Abstract]	1856	Proceedings of the Royal Society of London	J. Lockhart Clarke	abs	Physiology II	Experiment	1850	1850	1800	9	104	3890		
111365	3701662	The Bakerian Lecture: On the Relations of Gold and other Metals to Light	1856	Proceedings of the Royal Society of London	Michael Faraday	fla	Optics	Chemistry I	1850	1850	1800	6	58	2430		
111404	3701662	On a Class of Dynamical Problems	1856	Proceedings of the Royal Society of London	Arthur Cayley	fla	Mathematics	Mechanics	1850	1850	1800	6	51	2061		
111405	3701662	Remarks on a New Class of Alcohols. (Second Note.) [Abstract]	1856	Proceedings of the Royal Society of London	A. W. Hofmann	abs	Chemistry II	Experiment	1850	1850	1800	5	61	1630		
111408	3701662	Researches on the Phosphorus-Bases. [Abstract]	1856	Proceedings of the Royal Society of London	A. W. Hofmann	abs	Chemistry II	Experiment	1850	1850	1800	5	71	1827		
111410	3701662	Account of the Construction of the New National Standard of Length, and of Its Principal Copies. [Abstract]	1856	Proceedings of the Royal Society of London	G. B. Airy	abs	Meteorology	Electromagnetism	1850	1850	1800	5	59	1925		108637.0
111415	3701662	On the Electro-Dynamic Qualities of Metals:--Effects of Magnetization on the Electric Conductivity of Nickel and of Iron	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	5	38	1791		
111416	3701662	On the Electric Conductivity of Commercial Copper of Various Kinds	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	6	85	2081		
111417	3701662	On the Thermal Effects of Fluids in Motion:--Temperature of a Body Moving Slowly through Air	1856	Proceedings of the Royal Society of London	W. Thomson	fla	Mechanics	Thermodynamics	1850	1850	1800	9	164	3360		
111422	3701662	Researches on the Intimate Structure of the Brain; Human and Comparative.--Part I. The Medulla Oblongata. [Abstract]	1856	Proceedings of the Royal Society of London	J. Lockhart Clarke	abs	Physiology II	Experiment	1850	1850	1800	5	57	1607		
111445	3701662	On Some Physical Properties of Ice. [Abstract]	1857	Proceedings of the Royal Society of London	John Tyndall	abs	Thermodynamics	Mechanics	1850	1850	1800	5	64	1528		108660.0
111464	3701662	Remarks on the Interior Melting of Ice	1857	Proceedings of the Royal Society of London	William Thomson	fla	Thermodynamics	Experiment	1850	1850	1800	3	35	1273		
111481	3701662	On the Stratification of Vesicular Ice by Pressure	1857	Proceedings of the Royal Society of London	William Thomson	fla	Mechanics	Experiment	1850	1850	1800	5	37	1778		
111491	3701662	On Some Remarkable Relations Which Obtain among the Roots of the Four Squares into Which a Number May Be Divided, as Compared with the Corresponding Roots of Certain other Numbers. [Abstract]	1857	Proceedings of the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1850	1850	1800	8	46	2839		
111500	3701662	Notes of Researches on the Poly-Ammonias. -- No. IV. Action of Bibromide of Ethylene upon Aniline	1857	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	7	91	2577		
111504	3701662	Contributions towards the History of the Monamines	1857	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	5	68	1802		
111517	3701662	Further Researches on the Grey Substance of the Spinal Cord. [Abstract]	1857	Proceedings of the Royal Society of London	J. Lockhart Clarke	abs	Physiology II	Mechanics	1850	1850	1800	4	57	1498		108708.0
111521	3701662	On the Formation of the Peroxides of the Radicals of the Organic Acids	1857	Proceedings of the Royal Society of London	B. C. Brodie	fla	Chemistry II	Experiment	1850	1850	1800	5	72	1985		
111525	3701662	Report of the Joint Committee of the Royal Society and the British Association, for Procuring a Continuance of the Magnetic and Meteorological Observatories	1857	Proceedings of the Royal Society of London	Edward Sabine	fla	Experiment	Meteorology	1850	1850	1800	18	135	7224		
111529	3701662	Researches on the Phosphorus-Bases. --No. III. Phophoretted Ureas	1857	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Headmatter	1850	1850	1800	7	86	2686		
111565	3701662	Researches on the Phosphorus-Bases.--No. V. Diphosphonium - Compounds	1857	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	6	58	1838		
111608	3701662	Remarks on Colour-Blindness	1859	Proceedings of the Royal Society of London	John F. W. Herschel	fla	Optics	Experiment	1850	1850	1800	13	115	5931		
111629	3701662	Comparison of Some Recently Determined Refractive Indices with Theory	1859	Proceedings of the Royal Society of London	Baden Powell	fla	Experiment	Optics	1850	1850	1800	6	71	1410		
111635	3701662	Notes of Researches on the Poly-Ammonias.--No. VII. On the Diatomic Ammonias	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	11	143	3929		
111646	3701662	Analytical and Synthetical Attempts to Ascertain the Cause of the Differences of Electric Conductivity Discovered in Wires of Nearly Pure Copper	1859	Proceedings of the Royal Society of London	William Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	10	192	4501		
111648	3701662	Description of an Instrument Combining in One a Maximum and Minimum Mercurial Thermometer, Invented by Mr. James Hicks	1859	Proceedings of the Royal Society of London	Balfour Stewart	fla	Thermodynamics	Terrestrial Magnetism	1850	1850	1800	4	51	1494		
111650	3701662	Measurement of the Electrostatic Force Produced by a Daniell&apos;s Battery	1859	Proceedings of the Royal Society of London	William Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	8	76	3281		
111651	3701662	Measurement of the Electromotive Force Required to Produce a Spark in Air between Parallel Metal Plates at Different Distances	1859	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Mechanics	1850	1850	1800	13	170	4562		
111657	3701662	On the Solar-Diurnal Variation of the Magnetic Declination at Pekin	1859	Proceedings of the Royal Society of London	Edward Sabine	fla	Meteorology	Experiment	1850	1850	1800	15	131	6306		
111659	3701662	On the Light Radiated by Heated Bodies	1859	Proceedings of the Royal Society of London	Balfour Stewart	fla	Optics	Thermodynamics	1850	1850	1800	9	116	3837		
111665	3701662	On the Equation of Differences for an Equation of any Order, and in Particular for the Equations of the Orders Two, Three, Four, and Five. [Abstract]	1859	Proceedings of the Royal Society of London	Arthur Cayley	abs	Mathematics	Experiment	1850	1850	1800	3	18	1071		
111669	3701662	Note on Regelation	1859	Proceedings of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Thermodynamics	1850	1850	1800	11	97	4685		
111680	3701662	Notes of Researches on the Poly-Ammonias.--No. VIII. Action of Nitrous Acid upon Nitrophenylenediamine	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	6	60	1733		
111683	3701662	On the Nature of the Light Emitted by Heated Tourmaline	1859	Proceedings of the Royal Society of London	Balfour Stewart	fla	Optics	Thermodynamics	1850	1850	1800	3	41	1259		
111690	3701662	On the Distribution of Nerves to the Elementary Fibres of Striped Muscle. [Abstract]	1859	Proceedings of the Royal Society of London	Lionel S. Beale	abs	Physiology II	Experiment	1850	1850	1800	5	56	1688		108783.0
111701	3701662	On Fermat&apos;s Theorems of the Polygonal Numbers. First Communication. [Abstract]	1859	Proceedings of the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1850	1850	1800	4	25	1684		
111703	3701662	Results of Researches on the Electric Function of the Torpedo	1859	Proceedings of the Royal Society of London	Carlo Matteucci	fla	Electromagnetism	Physiology II	1850	1850	1800	4	39	1261		
111710	3701662	Notes of Researches on the Poly-Ammonias. --No. X. On Sulphamidobenzamine, a New Base; and Some Remarks upon Ureas and So-Called Ureas	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	6	62	1703		
111711	3701662	Researches on the Phosphorus-Bases. --No. VIII. Oxide of Triethylphosphine	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	5	72	1721		
111714	3701662	Researches on the Phosphorus-Bases.--No. Xi. Experiments in the Methyl- and in the Methylene-Series	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	6	74	2056		
111715	3701662	Researches on the Phosphorus-Bases.--No. XII. Relations between the Monoatomic and the Polyatomic Bases	1859	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	5	44	1829		
111716	3701662	On the Laws of the Phenomena of the Larger Disturbances of the Magnetic Declination in the Kew Observatory: With Notices of the Progress of Our Knowledge Regarding the Magnetic Storms	1859	Proceedings of the Royal Society of London	Edward Sabine	fla	Experiment	Meteorology	1850	1850	1800	20	182	8180		
111723	3701662	Continuation of the Subject of a Paper Read Dec. 22, 1853	1854	Proceedings of the Royal Society of London	Frederick Pollock	fla	Mathematics	Experiment	1850	1850	1800	4	34	1573		
111730	3701662	Note on the Melting-Point and Transformations of Sulphur	1854	Proceedings of the Royal Society of London	B. C. Brodie	fla	Chemistry I	Chemistry II	1850	1850	1800	4	91	1764		
111737	3701662	Account of Researches in Thermo-Electricity	1854	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1850	1850	1800	10	95	3732		
111740	3701662	On Some Conclusions Derived from the Observations of the Magnetic Declination at the Observatory of St. Helena	1854	Proceedings of the Royal Society of London	Edward Sabine	fla	Meteorology	Experiment	1850	1850	1800	16	130	6548		
111777	3701662	The Bakerian Lecture: On the Nature of the Force by Which Bodies Are Repelled from the Poles of a Magnet; Preceded by an Account of Some Experiments on Molecular Influences	1854	Proceedings of the Royal Society of London	John Tyndall	fla	Electromagnetism	Experiment	1850	1850	1800	6	54	2220		
111784	3701662	[Address Delivered before the Royal Society]	1854	Proceedings of the Royal Society of London	Earl of Rosse	fla	Headmatter	Experiment	1850	1850	1800	16	153	6593		
111814	3701662	On the Theory of the Electric Telegraph	1854	Proceedings of the Royal Society of London	William Thomson	fla	Electromagnetism	Mathematics	1850	1850	1800	17	124	5876		
111817	3701662	Researches on the Foraminifera.--Part I. General Introduction, and Monograph of the Genus Orbitolites	1854	Proceedings of the Royal Society of London	William B. Carpenter	fla	Reproduction	Experiment	1850	1850	1800	5	25	1454		
111827	3701662	On the Ultimate Arrangement of the Biliary Ducts, and on Some other Points in the Anatomy of the Liver of Vertebrate Animals	1854	Proceedings of the Royal Society of London	Lionel S. Beale	fla	Physiology II	Experiment	1850	1850	1800	13	184	5261		
111830	3701662	On Rubian and Its Products of Decomposition. --Part III	1854	Proceedings of the Royal Society of London	Edward Schunck	fla	Chemistry II	Experiment	1850	1850	1800	5	76	1810		
111834	3701662	Discussion of the Observed Deviations of the Compass in Several Ships, Wood-Built and Iron-Built; with General Tables for Facilitating the Examination of Compass-Deviations	1854	Proceedings of the Royal Society of London	G. B. Airy	fla	Terrestrial Magnetism	Experiment	1850	1850	1800	5	52	1669		
111842	3701662	Results of the Examination of Certain Vegetable Products from India. -- Part I	1854	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1850	1850	1800	8	124	3057		
111846	3701662	Further Researches on the Polarity of the Diamagnetic Force	1854	Proceedings of the Royal Society of London	John Tyndall	fla	Electromagnetism	Experiment	1850	1850	1800	4	38	1106		
111861	3701662	Researches on the Arsenic-Bases	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	5	62	1663		
111877	3701662	On the Porism of the in-and-Circumscribed Polygon. [Abstract]	1860	Proceedings of the Royal Society of London	Arthur Cayley	abs	Mathematics	Experiment	1860	1850	1800	4	22	1447		
